# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: D:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results\run_20260323_103700\imm_adaptive\output_video.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
24, 57, 6, 54, 0.6000, 66.8092, 5.8686, -66.5510, 0.1800, 159.00
24, 92, 76, 121, 0.9833, 0.9612, -0.9604, -0.0396, 0.8850, 147.96
25, 8, 22, 30, 1.0000, 1.2596, 1.2315, -0.2645, 1.0000, 242.21
25, 57, 47, 28, 0.6556, 48.4610, 38.0118, -30.0595, 0.2622, 170.75
25, 92, 74, 121, 1.0000, 1.7853, -1.7853, -0.0094, 1.0000, 147.02
25, 96, 118, 97, 0.6000, 0.9905, 0.9905, 0.0000, 0.1800, 91.00
25, 98, 113, 123, 0.6000, 49.1025, 49.0212, -2.8250, 0.1800, 113.33
26, 8, 24, 30, 1.0000, 1.7437, 1.7436, 0.0201, 1.0000, 242.89
26, 57, 57, 28, 0.7111, 11.9066, 11.8428, -1.2315, 0.3556, 175.80
26, 92, 73, 121, 1.0000, 1.2762, -1.2762, 0.0021, 1.0000, 147.83
26, 96, 120, 98, 0.7056, 1.9771, 1.8087, 0.7984, 0.2822, 89.00
26, 98, 122, 124, 0.6556, 12.7420, 12.7414, 0.1297, 0.2622, 106.25
26, 101, 21, 91, 0.6000, 55.3984, 16.3697, 52.9247, 0.1800, 192.33
26, 102, 30, 88, 0.6000, 42.1495, -17.2723, 38.4480, 0.1800, 209.67
27, 8, 25, 30, 1.0000, 1.2182, 1.2174, 0.0418, 1.0000, 243.60
27, 86, 30, 85, 0.6000, 71.4223, 24.8722, 66.9517, 0.1800, 207.33
27, 92, 72, 120, 1.0000, 1.2626, -0.9896, -0.7840, 1.0000, 146.85
27, 101, 80, 105, 0.6556, 57.5585, 54.8036, 17.5942, 0.2622, 176.50
27, 102, 9, 116, 0.6556, 36.0399, -20.7056, 29.4983, 0.2622, 196.50
27, 96, 122, 99, 0.6056, 1.9771, 1.8087, 0.7984, 0.2422, 89.00
27, 98, 135, 124, 0.5556, 12.7420, 12.7414, 0.1297, 0.2222, 106.25
28, 8, 27, 29, 1.0000, 1.9344, 1.7688, -0.7831, 1.0000, 243.56
28, 86, 35, 97, 0.6556, 18.2632, 6.7966, 16.9514, 0.2622, 202.75
28, 92, 71, 120, 1.0000, 0.9982, -0.9583, -0.2793, 1.0000, 147.32
28, 96, 122, 98, 0.7611, 0.9591, 0.9582, -0.0421, 0.3806, 87.60
28, 102, 14, 119, 0.7111, 5.8588, 3.8153, 4.4462, 0.3556, 188.40
28, 47, 119, 125, 0.5625, 28.9409, 28.9240, 0.9905, 0.2250, 109.88
28, 101, 135, 123, 0.5556, 57.5585, 54.8036, 17.5942, 0.2222, 176.50
29, 8, 29, 29, 1.0000, 2.0447, 2.0260, -0.2757, 1.0000, 244.06
29, 83, 6, 58, 0.6000, 15.4617, 4.8890, -14.6684, 0.1800, 187.00
29, 86, 34, 93, 0.7111, 2.8979, -0.1093, -2.8958, 0.3556, 200.80
29, 92, 70, 120, 1.0000, 0.9864, -0.9864, 0.0079, 1.0000, 146.08
29, 96, 123, 98, 0.8167, 0.9515, 0.9502, -0.0493, 0.4900, 87.83
29, 103, 18, 55, 0.6000, 52.4897, -42.6513, -30.5947, 0.1800, 178.67
29, 102, 18, 124, 0.6111, 5.8588, 3.8153, 4.4462, 0.3056, 188.40
30, 8, 30, 29, 1.0000, 1.2547, 1.2546, 0.0102, 1.0000, 244.51
30, 80, 92, 123, 0.6000, 0.9812, -0.9812, -0.0030, 0.1800, 102.33
30, 83, 27, 69, 0.6556, 20.9826, 19.4486, 7.8756, 0.2622, 188.50
30, 84, 8, 115, 1.0000, 2.2547, 2.0422, 0.9554, 1.0000, 201.58
30, 92, 69, 120, 1.0000, 1.0017, -1.0008, 0.0421, 1.0000, 146.54
30, 96, 124, 98, 0.8722, 0.9896, 0.9895, -0.0103, 0.6106, 89.00
30, 103, 19, 5, 0.6556, 49.0430, -2.9793, -48.9524, 0.2622, 186.75
30, 47, 125, 126, 0.6222, 1.2747, -1.1920, 0.4516, 0.3111, 103.90
31, 8, 32, 29, 1.0000, 1.7316, 1.7311, 0.0416, 1.0000, 245.01
31, 80, 93, 123, 0.7056, 0.5799, 0.5799, 0.0023, 0.2822, 102.50
31, 83, 37, 75, 0.7111, 12.9377, 11.1010, 6.6446, 0.3556, 190.20
31, 92, 68, 119, 1.0000, 1.2544, -1.0022, -0.7544, 1.0000, 146.45
31, 96, 126, 99, 0.9278, 1.9773, 1.8057, 0.8057, 0.7422, 87.25
31, 103, 16, -44, 0.5556, 49.0430, -2.9793, -48.9524, 0.2222, 186.75
31, 47, 124, 126, 0.5222, 1.2747, -1.1920, 0.4516, 0.2611, 103.90
32, 8, 34, 29, 1.0000, 2.0064, 2.0064, 0.0136, 1.0000, 245.46
32, 80, 95, 123, 0.7611, 1.9221, 1.9221, 0.0011, 0.3806, 102.20
32, 83, 51, 85, 0.7667, 16.5472, 13.1693, 10.0189, 0.4600, 187.50
32, 92, 67, 119, 1.0000, 1.0422, -1.0007, -0.2912, 1.0000, 146.89
32, 96, 127, 99, 0.9833, 1.2986, 1.2702, 0.2702, 0.8850, 88.33
